Unnamed: 0,rental_date,return_date,amount,release_year,rental_rate,length,replacement_cost,special_features,NC-17,PG,PG-13,R
2560,2005-07-27 16:50:23+00:00,2005-08-01 13:43:23+00:00,2.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2561,2005-08-23 10:59:07+00:00,2005-09-01 15:26:07+00:00,6.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2562,2005-05-27 05:00:04+00:00,2005-05-30 08:27:04+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2563,2005-06-16 19:29:47+00:00,2005-06-26 00:55:47+00:00,6.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2564,2005-07-12 19:26:34+00:00,2005-07-18 20:38:34+00:00,3.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2565,2005-07-31 01:24:22+00:00,2005-08-03 05:22:22+00:00,1.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2566,2005-08-22 05:11:37+00:00,2005-08-24 09:57:37+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2567,2005-05-27 20:54:27+00:00,2005-06-05 02:26:27+00:00,5.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2568,2005-06-15 07:01:20+00:00,2005-06-18 11:52:20+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2569,2005-07-07 13:39:18+00:00,2005-07-11 17:43:18+00:00,1.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2570,2005-08-01 18:12:29+00:00,2005-08-04 12:46:29+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2571,2005-08-18 05:45:50+00:00,2005-08-23 00:12:50+00:00,1.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2572,2005-05-30 23:00:14+00:00,2005-05-31 21:10:14+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2573,2005-06-15 16:26:18+00:00,2005-06-21 11:26:18+00:00,3.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2574,2005-07-09 04:29:29+00:00,2005-07-16 23:06:29+00:00,4.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2575,2005-08-03 01:46:46+00:00,2005-08-06 05:42:46+00:00,1.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2576,2005-08-20 15:11:42+00:00,2005-08-29 20:16:42+00:00,6.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2577,2005-06-17 11:51:26+00:00,2005-06-23 17:22:26+00:00,3.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2578,2005-07-06 12:15:57+00:00,2005-07-08 10:11:57+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2579,2005-07-29 15:11:33+00:00,2005-08-04 15:52:33+00:00,3.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2580,2005-08-20 01:23:19+00:00,2005-08-25 02:12:19+00:00,2.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2581,2005-06-18 02:50:00+00:00,2005-06-26 22:40:00+00:00,6.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2582,2005-07-06 17:57:03+00:00,2005-07-09 15:13:03+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2583,2005-07-28 07:11:54+00:00,2005-07-31 08:40:54+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2584,2005-08-24 00:10:13+00:00,2005-08-24 21:44:13+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2585,2005-07-07 08:35:06+00:00,2005-07-11 03:59:06+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2586,2005-08-02 23:51:53+00:00,2005-08-12 04:50:53+00:00,7.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2587,2005-08-19 08:59:01+00:00,2005-08-27 06:03:01+00:00,5.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2588,2005-08-02 20:13:28+00:00,2005-08-06 01:23:28+00:00,0.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2589,2005-08-17 08:56:16+00:00,2005-08-26 04:53:16+00:00,6.99,2008.0,0.99,178.0,27.99,"{""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0
2590,2005-05-26 01:58:58+00:00,2005-06-03 21:50:58+00:00,10.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2591,2005-06-19 23:18:27+00:00,2005-06-28 01:48:27+00:00,9.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2592,2005-07-12 20:37:55+00:00,2005-07-21 20:04:55+00:00,10.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2593,2005-07-30 23:10:03+00:00,2005-08-07 01:54:03+00:00,8.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2594,2005-08-23 12:13:26+00:00,2005-08-25 09:18:26+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2595,2005-05-26 12:04:38+00:00,2005-05-27 13:32:38+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2596,2005-06-15 23:49:41+00:00,2005-06-17 19:17:41+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2597,2005-07-07 10:52:23+00:00,2005-07-14 10:12:23+00:00,8.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2599,2005-08-22 08:44:10+00:00,2005-08-25 09:09:10+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2600,2005-06-17 11:42:22+00:00,2005-06-22 15:59:22+00:00,6.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2602,2005-08-02 17:45:05+00:00,2005-08-11 20:37:05+00:00,10.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2603,2005-08-19 02:38:47+00:00,2005-08-23 03:58:47+00:00,5.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2604,2005-07-06 15:33:37+00:00,2005-07-08 12:31:37+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2605,2005-07-30 10:59:55+00:00,2005-08-06 10:37:55+00:00,8.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2606,2005-07-07 07:35:33+00:00,2005-07-15 07:11:33+00:00,9.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2607,2005-08-02 04:27:24+00:00,2005-08-05 10:25:24+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2608,2005-08-18 23:11:45+00:00,2005-08-27 17:34:45+00:00,10.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2609,2005-07-27 18:13:34+00:00,2005-08-03 22:36:34+00:00,8.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2610,2005-08-19 08:27:11+00:00,2005-08-20 07:04:11+00:00,4.99,2004.0,4.99,129.0,17.99,"{Commentaries,""Behind the Scenes""}",0,0,0,1
2611,2005-05-26 02:02:30+00:00,2005-05-31 22:06:30+00:00,5.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2613,2005-07-09 11:07:18+00:00,2005-07-16 07:28:18+00:00,6.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2614,2005-07-28 18:13:24+00:00,2005-08-05 13:01:24+00:00,7.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2615,2005-08-20 13:29:35+00:00,2005-08-27 12:03:35+00:00,6.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2616,2005-06-21 06:20:41+00:00,2005-06-26 04:39:41+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2617,2005-07-13 02:32:58+00:00,2005-07-20 00:29:58+00:00,6.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2618,2005-07-31 04:24:17+00:00,2005-08-08 22:47:17+00:00,7.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2620,2005-07-10 03:03:21+00:00,2005-07-11 00:11:21+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2621,2005-08-02 08:12:17+00:00,2005-08-06 10:52:17+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2622,2005-08-22 10:39:24+00:00,2005-08-26 10:05:24+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2623,2005-07-31 20:58:42+00:00,2005-08-09 17:34:42+00:00,8.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2624,2005-08-19 17:19:59+00:00,2005-08-21 13:22:59+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2625,2005-07-31 23:15:52+00:00,2005-08-04 23:54:52+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2626,2005-08-19 17:52:50+00:00,2005-08-22 18:43:50+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2627,2005-08-01 08:39:26+00:00,2005-08-08 10:01:26+00:00,6.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2628,2005-08-20 11:21:15+00:00,2005-08-24 14:13:15+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2629,2005-08-01 15:41:57+00:00,2005-08-05 10:14:57+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2630,2005-08-18 11:32:12+00:00,2005-08-24 08:29:12+00:00,5.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2631,2005-08-02 10:03:22+00:00,2005-08-03 11:58:22+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2632,2005-08-17 16:20:01+00:00,2005-08-19 22:06:01+00:00,4.99,2004.0,4.99,163.0,11.99,"{Trailers,Commentaries,""Behind the Scenes""}",0,0,1,0
2633,2005-05-26 02:25:18+00:00,2005-06-01 06:30:18+00:00,2.99,2007.0,2.99,147.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,0
2634,2005-06-20 09:43:05+00:00,2005-06-25 08:31:05+00:00,2.99,2007.0,2.99,147.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,0
2635,2005-07-12 18:55:42+00:00,2005-07-18 23:16:42+00:00,2.99,2007.0,2.99,147.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,0
2636,2005-07-31 18:09:48+00:00,2005-08-02 00:02:48+00:00,2.99,2007.0,2.99,147.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,0
2637,2005-08-23 05:38:48+00:00,2005-08-31 23:47:48+00:00,3.99,2007.0,2.99,147.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,0
2638,2005-08-02 19:40:10+00:00,2005-08-06 20:12:10+00:00,2.99,2007.0,2.99,147.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,0
2639,2005-08-17 05:31:04+00:00,2005-08-24 07:36:04+00:00,2.99,2007.0,2.99,147.0,18.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,0
2640,2005-05-26 02:48:22+00:00,2005-05-30 00:21:22+00:00,4.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2641,2005-06-15 05:18:39+00:00,2005-06-20 02:46:39+00:00,4.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2642,2005-07-06 11:55:30+00:00,2005-07-11 11:18:30+00:00,5.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2643,2005-07-28 00:37:19+00:00,2005-08-04 23:35:19+00:00,8.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2644,2005-08-18 19:39:46+00:00,2005-08-25 22:05:46+00:00,7.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2645,2005-05-28 18:05:57+00:00,2005-06-01 20:41:57+00:00,4.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2646,2005-06-17 09:18:32+00:00,2005-06-20 14:01:32+00:00,4.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2647,2005-07-11 19:33:24+00:00,2005-07-17 16:40:24+00:00,6.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2648,2005-07-30 09:12:01+00:00,2005-08-07 14:58:01+00:00,8.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2649,2005-08-20 01:12:37+00:00,2005-08-25 23:56:37+00:00,6.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2650,2005-05-29 04:45:24+00:00,2005-06-02 05:30:24+00:00,4.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2651,2005-06-16 11:51:09+00:00,2005-06-24 06:24:09+00:00,8.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2652,2005-07-12 05:50:21+00:00,2005-07-14 10:49:21+00:00,4.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2653,2005-07-29 09:08:00+00:00,2005-08-02 04:40:00+00:00,4.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2654,2005-08-18 02:35:24+00:00,2005-08-19 00:31:24+00:00,4.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2655,2005-06-19 10:51:32+00:00,2005-06-21 07:15:32+00:00,4.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2656,2005-07-06 15:33:36+00:00,2005-07-15 16:23:36+00:00,9.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2658,2005-08-19 11:08:05+00:00,2005-08-24 06:25:05+00:00,5.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2659,2005-07-10 15:27:25+00:00,2005-07-15 10:13:25+00:00,5.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2660,2005-07-31 20:26:46+00:00,2005-08-03 18:29:46+00:00,4.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2661,2005-08-21 16:48:48+00:00,2005-08-30 20:34:48+00:00,9.99,2004.0,4.99,152.0,18.99,"{""Deleted Scenes""}",0,0,1,0
2662,2005-05-26 03:34:22+00:00,2005-05-27 05:10:22+00:00,0.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2663,2005-06-16 02:35:53+00:00,2005-06-23 21:09:53+00:00,5.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2664,2005-07-11 23:02:34+00:00,2005-07-17 19:57:34+00:00,3.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2665,2005-07-28 03:23:03+00:00,2005-08-01 21:34:03+00:00,2.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2666,2005-08-24 02:06:34+00:00,2005-08-29 22:44:34+00:00,3.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2667,2005-05-26 20:48:51+00:00,2005-06-03 22:17:51+00:00,5.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2668,2005-06-18 20:53:33+00:00,2005-06-20 22:23:33+00:00,0.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2669,2005-07-12 21:31:43+00:00,2005-07-17 18:36:43+00:00,2.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2670,2005-07-28 16:08:53+00:00,2005-07-30 10:45:53+00:00,0.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2671,2005-08-17 16:25:17+00:00,2005-08-19 20:12:17+00:00,0.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2672,2005-05-30 22:53:21+00:00,2005-06-05 02:32:21+00:00,2.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2673,2005-06-21 16:55:48+00:00,2005-06-23 17:38:48+00:00,0.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2674,2005-07-08 00:41:03+00:00,2005-07-14 19:15:03+00:00,4.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2675,2005-07-27 04:02:41+00:00,2005-07-28 04:53:41+00:00,0.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2676,2005-08-22 09:38:55+00:00,2005-08-28 08:15:55+00:00,3.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2677,2005-06-15 07:50:03+00:00,2005-06-22 03:48:03+00:00,3.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2678,2005-07-09 17:50:11+00:00,2005-07-13 13:07:11+00:00,1.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2679,2005-08-02 11:41:41+00:00,2005-08-10 14:37:41+00:00,5.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2680,2005-08-19 09:25:06+00:00,2005-08-28 12:21:06+00:00,6.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2681,2005-07-12 00:58:51+00:00,2005-07-12 19:06:51+00:00,0.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2682,2005-07-31 13:18:33+00:00,2005-08-06 11:41:33+00:00,3.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2683,2005-08-21 07:48:43+00:00,2005-08-23 08:01:43+00:00,0.99,2007.0,0.99,122.0,24.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2684,2005-05-26 03:34:53+00:00,2005-06-02 05:57:53+00:00,2.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2685,2005-06-17 12:40:22+00:00,2005-06-19 14:47:22+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2686,2005-07-08 12:40:02+00:00,2005-07-12 08:45:02+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2687,2005-07-30 07:34:10+00:00,2005-08-06 11:05:10+00:00,1.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2688,2005-08-21 13:55:47+00:00,2005-08-25 12:23:47+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2689,2005-05-31 09:22:25+00:00,2005-06-09 08:52:25+00:00,3.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2690,2005-06-15 19:05:10+00:00,2005-06-18 16:11:10+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2691,2005-07-11 00:44:14+00:00,2005-07-13 19:05:14+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2692,2005-08-01 05:01:16+00:00,2005-08-10 05:31:16+00:00,3.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2693,2005-08-21 13:50:02+00:00,2005-08-30 13:07:02+00:00,3.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2694,2005-06-15 20:59:46+00:00,2005-06-21 20:38:46+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2695,2005-07-11 05:36:42+00:00,2005-07-14 08:47:42+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2696,2005-08-02 10:50:18+00:00,2005-08-07 11:41:18+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2697,2005-08-19 13:14:31+00:00,2005-08-20 15:16:31+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2698,2005-07-07 17:51:54+00:00,2005-07-10 13:43:54+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2699,2005-08-01 10:52:50+00:00,2005-08-05 12:45:50+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2700,2005-08-23 03:54:14+00:00,2005-08-28 08:23:14+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2701,2005-07-12 20:38:23+00:00,2005-07-20 21:36:23+00:00,2.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2702,2005-07-31 06:39:38+00:00,2005-08-02 09:09:38+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2703,2005-08-20 14:01:39+00:00,2005-08-27 12:26:39+00:00,1.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2704,2005-07-29 06:03:58+00:00,2005-08-07 06:11:58+00:00,3.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2705,2005-08-18 18:58:51+00:00,2005-08-20 14:53:51+00:00,0.99,2009.0,0.99,87.0,21.99,"{Commentaries,""Behind the Scenes""}",0,0,1,0
2706,2005-05-26 03:43:47+00:00,2005-05-29 04:46:47+00:00,0.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2707,2005-06-21 10:59:33+00:00,2005-06-25 10:54:33+00:00,0.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2708,2005-07-12 19:29:27+00:00,2005-07-22 00:00:27+00:00,4.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2709,2005-07-29 08:49:25+00:00,2005-07-31 04:57:25+00:00,0.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2710,2005-08-20 08:07:21+00:00,2005-08-28 13:55:21+00:00,3.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2711,2005-06-21 10:32:39+00:00,2005-06-24 13:29:39+00:00,0.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2712,2005-07-12 02:25:19+00:00,2005-07-16 08:24:19+00:00,0.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2713,2005-07-27 12:57:38+00:00,2005-08-02 16:29:38+00:00,1.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2714,2005-08-20 19:40:06+00:00,2005-08-22 18:09:06+00:00,0.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2715,2005-07-06 13:46:03+00:00,2005-07-07 16:12:03+00:00,0.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2716,2005-07-28 20:56:16+00:00,2005-07-30 02:48:16+00:00,0.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2717,2005-08-22 21:41:53+00:00,2005-08-24 16:59:53+00:00,0.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
2718,2005-07-28 22:06:46+00:00,2005-08-04 22:54:46+00:00,2.99,2004.0,0.99,78.0,12.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0
